# KID, Season, Target Table Number
3733735,Q2M2,24
3733735,Q5M1,32
3733735,Q5M2,33
3733735,Q5M3,34
3733735,Q6M1,35
3733735,Q6M2,36
3733735,Q6M3,37
3733735,Q7M1,38
3733735,Q7M2,39
3733735,Q7M3,40
3733735,Q8M1,41
3733735,Q8M2,42
3733735,Q8M3,43
3733735,Q9M1,44
3733735,Q9M2,45
3733735,Q9M3,46
3733735,Q10M1,47
3733735,Q10M2,48
3733735,Q10M3,49
3733735,Q11M1,50
3733735,Q11M2,51
3733735,Q11M3,52
3733735,Q12M1,53
3733735,Q12M2,54
3733735,Q12M3,55
3733735,Q13M1,56
3733735,Q13M2,57
3733735,Q13M3,58
3733735,Q14M1,59
3733735,Q14M2,60
3733735,Q14M3,61
3733735,Q15M1,62
3733735,Q15M2,63
3733735,Q15M3,64
3733735,Q16M1,65
3733735,Q16M2,66
3733735,Q16M3,67
3733735,Q17M1,68
3733735,Q17M2,69
3733735,Q17M3,70
3734418,Q12M1,53
3734418,Q12M2,54
3734418,Q12M3,55
3734868,Q11M1,50
3734868,Q11M2,51
3734868,Q11M3,52
3734868,Q12M1,53
3734868,Q12M2,54
3734868,Q12M3,55
3735269,Q2M1,23
3735871,Q2M1,23
3735871,Q8M1,41
3735871,Q8M2,42
3735871,Q8M3,43
3735871,Q9M1,44
3735871,Q9M2,45
3735871,Q9M3,46
3735871,Q10M1,47
3735871,Q10M2,48
3735871,Q10M3,49
3735871,Q11M1,50
3735871,Q11M2,51
3735871,Q11M3,52
3735871,Q12M1,53
3735871,Q12M2,54
3735871,Q12M3,55
3735871,Q13M1,56
3735871,Q13M2,57
3735871,Q13M3,58
3735871,Q14M1,59
3735871,Q14M2,60
3735871,Q14M3,61
3735871,Q15M1,62
3735871,Q15M2,63
3735871,Q15M3,64
3735871,Q16M1,65
3735871,Q16M2,66
3735871,Q16M3,67
3735871,Q17M1,68
3735871,Q17M2,69
3735871,Q17M3,70
3743511,Q3M2,27
3743834,Q10M1,47
3743834,Q10M2,48
3743834,Q10M3,49
3744213,Q2M3,25
3747220,Q2M2,24
3748392,Q1,20
3757709,Q2M1,23
3758694,Q4M3,31
3761010,Q3M2,27
3761641,Q5M1,32
3761641,Q5M2,33
3761641,Q5M3,34
3764842,Q4M2,30
3766353,Q17M3,70
3832716,Q5M1,32
3832716,Q5M2,33
3832716,Q5M3,34
3835670,Q3M1,26
3835670,Q3M2,27
3835670,Q3M3,28
3835670,Q4M1,29
3835670,Q4M2,30
3835670,Q4M3,31
3835670,Q5M1,32
3835670,Q5M2,33
3835670,Q5M3,34
3835670,Q6M1,35
3835670,Q6M2,36
3835670,Q6M3,37
3835670,Q7M1,38
3835670,Q7M2,39
3835670,Q7M3,40
3835670,Q8M1,41
3835670,Q8M2,42
3835670,Q8M3,43
3836439,Q3M1,26
3837815,Q3M2,27
3839488,Q9M2,45
3847610,Q3M2,27
3847825,Q2M3,25
3847907,Q7M1,38
3849155,Q7M1,38
3849155,Q7M2,39
3849155,Q7M3,40
3850086,Q4M2,30
3850559,Q4M3,31
3852594,Q1,20
3852594,Q5M1,32
3852594,Q5M2,33
3852594,Q5M3,34
3852594,Q8M1,41
3852594,Q8M2,42
3852594,Q8M3,43
3852594,Q9M1,44
3852594,Q9M2,45
3852594,Q9M3,46
3852808,Q4M3,31
3854695,Q2M2,24
3854781,Q3M3,28
3854943,Q3M2,27
3858884,Q2M1,23
3858884,Q2M2,24
3858884,Q2M3,25
3858884,Q8M1,41
3858884,Q8M2,42
3858884,Q8M3,43
3858884,Q9M1,44
3858884,Q9M2,45
3858884,Q9M3,46
3859079,Q12M1,53
3859079,Q12M2,54
3859079,Q12M3,55
3859079,Q16M1,65
3859079,Q16M2,66
3859079,Q16M3,67
3861139,Q1,20
3861595,Q2M1,23
3861595,Q2M2,24
3861595,Q2M3,25
3861595,Q4M3,31
3861595,Q8M1,41
3861595,Q8M2,42
3861595,Q8M3,43
3863731,Q1,20
3868144,Q4M3,31
3868382,Q3M2,27
3936357,Q17M1,68
3936357,Q17M2,69
3936357,Q17M3,70
3936801,Q1,20
3936993,Q2M3,25
3937519,Q17M1,68
3937519,Q17M3,70
3938073,Q4M3,31
3938178,Q2M1,23
3939134,Q4M2,30
3941581,Q4M1,29
3942178,Q4M3,31
3942670,Q17M1,68
3942670,Q17M2,69
3942670,Q17M3,70
3942911,Q4M2,30
3945784,Q11M1,50
3945784,Q11M2,51
3945784,Q11M3,52
3946190,Q1,20
3951334,Q4M2,30
3952307,Q4M2,30
3956527,Q4M1,29
3962243,Q12M1,53
3962243,Q12M2,54
3962243,Q12M3,55
3962243,Q16M1,65
3962243,Q16M2,66
3962243,Q16M3,67
3964562,Q2M1,23
3964562,Q2M2,24
3964562,Q2M3,25
3964632,Q4M2,30
3966357,Q2M2,24
3967333,Q1,20
3967430,Q1,20
3967760,Q16M1,65
3967760,Q16M2,66
3967760,Q16M3,67
3967859,Q4M1,29
3970729,Q3M1,26
3971032,Q2M1,23
4037428,Q5M2,33
4038445,Q3M1,26
4039966,Q4M1,29
4041406,Q3M3,28
4041451,Q4M2,30
4042026,Q13M1,56
4042026,Q13M2,57
4042026,Q13M3,58
4042026,Q14M1,59
4042026,Q14M2,60
4042026,Q14M3,61
4042590,Q4M3,31
4042977,Q4M3,31
4043190,Q9M3,46
4043190,Q17M1,68
4043190,Q17M2,69
4043190,Q17M3,70
4043389,Q4M1,29
4043389,Q12M1,53
4043389,Q12M2,54
4043389,Q12M3,55
4043389,Q13M1,56
4043389,Q13M2,57
4043389,Q13M3,58
4044353,Q5M3,34
4048488,Q2M3,25
4048494,Q2M2,24
4048494,Q5M1,32
4048494,Q5M2,33
4048494,Q5M3,34
4049576,Q2M1,23
4049901,Q2M2,24
4055765,Q4M1,29
4055765,Q4M2,30
4055765,Q4M3,31
4055765,Q6M1,35
4055765,Q6M2,36
4055765,Q6M3,37
4055765,Q8M1,41
4055765,Q8M2,42
4055765,Q8M3,43
4055765,Q10M1,47
4055765,Q10M2,48
4055765,Q10M3,49
4055765,Q12M1,53
4055765,Q12M2,54
4055765,Q12M3,55
4055765,Q14M1,59
4055765,Q14M2,60
4055765,Q14M3,61
4058963,Q1,20
4060545,Q4M1,29
4060593,Q1,20
4060815,Q16M1,65
4060815,Q16M2,66
4060815,Q16M3,67
4061149,Q10M1,47
4061149,Q10M2,48
4061149,Q10M3,49
4061267,Q12M1,53
4061267,Q12M2,54
4061267,Q12M3,55
4064447,Q4M3,31
4064484,Q8M1,41
4064484,Q8M2,42
4064484,Q8M3,43
4065054,Q2M1,23
4066110,Q2M3,25
4067389,Q4M2,30
4067715,Q1,20
4069213,Q5M2,33
4069477,Q4M3,31
4070746,Q1,20
4071524,Q2M3,25
4072740,Q2M3,25
4072740,Q7M1,38
4072740,Q7M2,39
4072740,Q7M3,40
4072740,Q8M1,41
4072740,Q8M2,42
4072740,Q8M3,43
4073730,Q2M3,25
4077526,Q17M1,68
4077526,Q17M2,69
4077526,Q17M3,70
4077558,Q1,20
4078620,Q4M3,31
4136466,Q9M1,44
4138978,Q3M3,28
4141489,Q3M3,28
4142913,Q8M1,41
4142913,Q8M2,42
4142913,Q10M1,47
4142913,Q10M2,48
4142913,Q10M3,49
4143755,Q7M1,38
4143755,Q7M2,39
4143755,Q7M3,40
4143755,Q8M1,41
4143755,Q8M2,42
4143755,Q8M3,43
4143755,Q9M1,44
4143755,Q9M2,45
4143755,Q9M3,46
4143755,Q12M1,53
4143755,Q12M2,54
4143755,Q12M3,55
4143755,Q13M1,56
4143755,Q13M2,57
4143755,Q13M3,58
4143755,Q16M1,65
4143755,Q16M2,66
4143755,Q16M3,67
4143755,Q17M1,68
4143755,Q17M2,69
4143755,Q17M3,70
4144236,Q9M1,44
4144236,Q9M2,45
4144236,Q9M3,46
4144236,Q10M1,47
4144236,Q10M2,48
4144236,Q10M3,49
4144236,Q11M1,50
4144236,Q11M2,51
4144236,Q11M3,52
4144236,Q12M1,53
4144236,Q13M1,56
4144236,Q13M2,57
4144236,Q13M3,58
4144236,Q14M1,59
4144236,Q14M2,60
4144236,Q14M3,61
4144236,Q15M1,62
4144236,Q15M2,63
4144236,Q15M3,64
4144236,Q16M2,66
4144236,Q16M3,67
4144236,Q17M1,68
4144236,Q17M2,69
4144236,Q17M3,70
4150611,Q2M2,24
4150611,Q7M1,38
4150611,Q7M2,39
4150611,Q7M3,40
4150611,Q8M1,41
4150611,Q8M2,42
4150611,Q8M3,43
4150611,Q9M1,44
4150611,Q9M2,45
4150611,Q9M3,46
4150611,Q10M1,47
4150611,Q10M2,48
4150611,Q10M3,49
4150611,Q11M1,50
4150611,Q11M2,51
4150611,Q11M3,52
4150611,Q12M1,53
4150611,Q12M2,54
4150611,Q12M3,55
4150611,Q13M1,56
4150611,Q13M2,57
4150611,Q13M3,58
4150611,Q14M1,59
4150611,Q14M2,60
4150611,Q14M3,61
4150611,Q15M1,62
4150611,Q15M2,63
4150611,Q15M3,64
4150611,Q17M1,68
4150611,Q17M2,69
4150611,Q17M3,70
4155328,Q10M1,47
4157325,Q12M1,53
4157325,Q12M2,54
4157325,Q12M3,55
4157325,Q16M1,65
4157325,Q16M2,66
4157325,Q16M3,67
4159347,Q8M1,41
4160772,Q4M3,31
4164363,Q2M3,25
4165030,Q2M1,23
4166365,Q2M3,25
4166395,Q2M3,25
4168574,Q2M3,25
4170631,Q4M2,30
4178389,Q4M1,29
4178389,Q4M2,30
4178389,Q4M3,31
4178389,Q5M1,32
4178389,Q5M2,33
4178389,Q5M3,34
4180280,Q4M1,29
4180280,Q4M2,30
4180280,Q4M3,31
4180280,Q8M1,41
4180280,Q8M2,42
4180280,Q8M3,43
4180280,Q12M1,53
4180280,Q12M2,54
4180280,Q12M3,55
4242459,Q7M1,38
4242459,Q7M2,39
4242459,Q7M3,40
4243486,Q2M2,24
4243623,Q3M3,28
4245701,Q4M2,30
4245742,Q1,20
4245897,Q5M1,32
4247116,Q3M2,27
4247791,Q2M1,23
4247791,Q2M2,24
4247791,Q2M3,25
4247791,Q4M1,29
4247791,Q4M2,30
4247791,Q4M3,31
4247791,Q5M1,32
4247791,Q5M2,33
4247791,Q5M3,34
4248941,Q17M2,69
4249145,Q2M1,23
4255487,Q1,20
4255487,Q6M1,35
4255487,Q6M2,36
4255487,Q6M3,37
4262040,Q15M1,62
4262040,Q15M2,63
4262040,Q15M3,64
4262040,Q16M1,65
4262040,Q16M2,66
4262040,Q16M3,67
4262040,Q17M1,68
4262040,Q17M2,69
4262040,Q17M3,70
4270083,Q1,20
4270687,Q2M3,25
4271597,Q2M2,24
4278221,Q17M1,68
4278221,Q17M2,69
4278221,Q17M3,70
4280576,Q4M3,31
4281485,Q1,20
4281581,Q2M2,24
4281895,Q4M2,30
4284190,Q2M2,24
4284795,Q4M1,29
4284968,Q1,20
4346201,Q2M3,25
4347652,Q4M3,31
4351319,Q8M1,41
4351319,Q8M2,42
4351319,Q8M3,43
4351319,Q10M1,47
4351319,Q10M2,48
4351319,Q10M3,49
4351319,Q11M1,50
4351319,Q11M2,51
4351319,Q11M3,52
4351319,Q12M1,53
4351319,Q12M2,54
4351319,Q12M3,55
4351319,Q13M1,56
4351319,Q13M2,57
4351319,Q13M3,58
4351319,Q14M1,59
4351319,Q14M2,60
4351319,Q14M3,61
4351319,Q15M1,62
4351319,Q15M2,63
4351319,Q15M3,64
4351319,Q16M1,65
4351319,Q16M2,66
4351319,Q16M3,67
4351319,Q17M1,68
4351319,Q17M2,69
4351319,Q17M3,70
4352328,Q13M1,56
4352328,Q13M2,57
4352328,Q13M3,58
4355503,Q16M3,67
4356127,Q4M1,29
4366880,Q4M3,31
4371615,Q1,20
4373485,Q2M1,23
4376644,Q8M1,41
4378838,Q4M1,29
4383117,Q1,20
4446135,Q1,20
4446161,Q3M1,26
4446300,Q4M2,30
4449034,Q8M1,41
4449034,Q8M2,42
4449034,Q8M3,43
4449034,Q9M1,44
4449034,Q9M2,45
4449034,Q9M3,46
4449034,Q12M1,53
4449034,Q12M2,54
4449034,Q12M3,55
4449034,Q13M1,56
4449034,Q13M2,57
4449034,Q13M3,58
4451148,Q3M3,28
4464952,Q4M3,31
4465324,Q4M1,29
4470937,Q7M2,39
4470937,Q7M3,40
4472818,Q17M1,68
4472818,Q17M2,69
4472818,Q17M3,70
4476836,Q2M2,24
4478168,Q8M1,41
4480321,Q2M2,24
4484238,Q4M2,30
4488840,Q2M3,25
4543371,Q4M3,31
4544587,Q8M1,41
4544587,Q8M2,42
4544587,Q8M3,43
4544587,Q9M1,44
4544587,Q9M2,45
4544587,Q9M3,46
4545187,Q8M1,41
4545187,Q8M2,42
4545187,Q8M3,43
4547333,Q11M1,50
4547333,Q11M2,51
4547333,Q11M3,52
4547333,Q15M1,62
4547333,Q15M2,63
4547333,Q15M3,64
4554441,Q3M3,28
4554830,Q3M3,28
4556345,Q4M1,29
4562627,Q4M1,29
4562675,Q3M3,28
4563261,Q1,20
4563268,Q8M1,41
4567525,Q3M3,28
4568362,Q4M1,29
4568729,Q2M2,24
4570326,Q2M1,23
4570326,Q8M1,41
4570326,Q8M2,42
4570326,Q8M3,43
4570555,Q15M1,62
4570555,Q15M2,63
4570555,Q15M3,64
4570555,Q17M1,68
4570555,Q17M2,69
4570555,Q17M3,70
4571351,Q2M2,24
4571520,Q3M3,28
4571904,Q2M1,23
4574310,Q15M3,64
4574610,Q2M1,23
4574996,Q4M3,31
4576926,Q4M3,31
4581434,Q3M2,27
4586099,Q1,20
4586099,Q6M1,35
4586099,Q6M2,36
4586099,Q6M3,37
4588487,Q4M3,31
4633570,Q8M1,41
4633570,Q8M2,42
4633570,Q8M3,43
4633570,Q12M1,53
4633570,Q12M2,54
4633570,Q12M3,55
4633570,Q16M1,65
4633570,Q16M2,66
4633570,Q16M3,67
4636578,Q14M1,59
4636578,Q14M2,60
4636578,Q14M3,61
4636578,Q15M1,62
4636578,Q15M2,63
4636578,Q15M3,64
4638879,Q2M2,24
4638884,Q8M1,41
4638884,Q8M2,42
4638884,Q8M3,43
4638884,Q9M1,44
4638884,Q9M2,45
4638884,Q9M3,46
4638884,Q10M3,49
4641547,Q3M2,27
4644922,Q3M1,26
4644952,Q13M1,56
4644952,Q13M2,57
4644952,Q13M3,58
4644952,Q17M1,68
4644952,Q17M2,69
4644952,Q17M3,70
4645952,Q4M3,31
4647715,Q1,20
4647763,Q2M2,24
4647763,Q11M1,50
4647763,Q11M2,51
4647763,Q11M3,52
4648485,Q4M2,30
4649305,Q4M1,29
4649305,Q6M1,35
4649305,Q6M2,36
4649305,Q6M3,37
4649476,Q2M2,24
4649476,Q5M1,32
4649476,Q5M2,33
4649476,Q5M3,34
4656049,Q8M3,43
4659837,Q1,20
4660134,Q3M1,26
4660665,Q3M1,26
4660797,Q1,20
4660971,Q4M2,30
4660997,Q12M1,53
4660997,Q12M2,54
4660997,Q12M3,55
4661505,Q3M1,26
4663801,Q1,20
4663975,Q4M2,30
4669400,Q3M3,28
4671225,Q2M3,25
4671547,Q2M3,25
4678873,Q14M1,59
4678873,Q14M2,60
4678873,Q14M3,61
4680745,Q3M1,26
4681323,Q3M1,26
4725681,Q14M1,59
4725681,Q14M2,60
4725681,Q14M3,61
4731138,Q3M3,28
4732422,Q4M2,30
4736074,Q1,20
4737302,Q3M2,27
4738249,Q1,20
4738764,Q2M1,23
4741034,Q4M3,31
4742461,Q2M2,24
4743351,Q13M1,56
4743351,Q13M2,57
4743351,Q13M3,58
4743513,Q2M1,23
4743513,Q2M2,24
4743513,Q2M3,25
4752243,Q3M1,26
4752451,Q3M1,26
4752451,Q3M2,27
4752451,Q3M3,28
4752451,Q5M1,32
4752451,Q5M2,33
4752451,Q5M3,34
4753390,Q4M2,30
4753787,Q2M1,23
4755204,Q1,20
4755287,Q2M2,24
4756112,Q2M2,24
4756244,Q4M3,31
4756335,Q4M3,31
4757931,Q4M1,29
4757997,Q1,20
4758316,Q4M1,29
4758368,Q2M2,24
4758368,Q16M1,65
4758368,Q16M2,66
4758368,Q16M3,67
4758368,Q17M1,68
4758368,Q17M2,69
4758368,Q17M3,70
4768677,Q2M1,23
4768731,Q2M1,23
4814686,Q3M1,26
4815520,Q3M2,27
4815520,Q8M1,41
4815520,Q8M2,42
4815520,Q8M3,43
4815520,Q11M1,50
4815520,Q11M2,51
4815520,Q11M3,52
4815548,Q4M3,31
4815565,Q3M3,28
4818496,Q2M3,25
4830268,Q4M1,29
4831185,Q3M2,27
4831769,Q2M3,25
4831769,Q11M1,50
4831769,Q11M2,51
4831769,Q11M3,52
4831769,Q12M1,53
4831769,Q12M2,54
4831769,Q12M3,55
4831769,Q13M1,56
4831769,Q13M2,57
4831769,Q13M3,58
4831769,Q14M1,59
4831769,Q14M2,60
4831769,Q14M3,61
4831769,Q15M1,62
4831769,Q15M2,63
4831769,Q15M3,64
4831769,Q16M1,65
4831769,Q16M2,66
4831769,Q16M3,67
4831769,Q17M1,68
4831769,Q17M2,69
4831769,Q17M3,70
4832077,Q2M1,23
4833336,Q3M2,27
4833670,Q1,20
4839729,Q2M2,24
4840675,Q3M3,28
4840675,Q9M1,44
4840675,Q9M2,45
4840675,Q9M3,46
4841374,Q9M1,44
4842436,Q4M1,29
4845444,Q3M1,26
4846457,Q4M1,29
4847371,Q3M2,27
4847465,Q3M3,28
4847691,Q3M3,28
4848695,Q4M3,31
4850194,Q4M3,31
4850488,Q4M1,29
4851217,Q4M2,30
4851217,Q9M1,44
4851217,Q9M2,45
4851217,Q9M3,46
4851217,Q13M1,56
4851217,Q13M2,57
4851217,Q13M3,58
4851217,Q16M1,65
4851217,Q16M2,66
4851217,Q16M3,67
4851217,Q17M1,68
4851217,Q17M2,69
4851217,Q17M3,70
4851239,Q4M3,31
4852528,Q9M1,44
4852528,Q9M2,45
4852528,Q9M3,46
4852528,Q13M1,56
4852528,Q13M2,57
4852528,Q13M3,58
4852528,Q17M1,68
4852528,Q17M2,69
4852528,Q17M3,70
4859338,Q2M1,23
4859338,Q5M1,32
4859338,Q5M2,33
4859338,Q5M3,34
4859390,Q4M2,30
4861991,Q4M2,30
4903847,Q4M1,29
4906988,Q1,20
4907665,Q2M3,25
4908893,Q3M2,27
4909473,Q1,20
4909697,Q4M1,29
4914423,Q3M1,26
4914423,Q3M2,27
4914423,Q3M3,28
4914423,Q4M1,29
4914423,Q4M2,30
4914423,Q4M3,31
4914423,Q7M1,38
4914423,Q7M2,39
4914423,Q7M3,40
4914423,Q8M1,41
4914423,Q8M2,42
4914423,Q8M3,43
4914423,Q11M1,50
4914423,Q11M2,51
4914423,Q11M3,52
4914423,Q12M1,53
4914423,Q12M2,54
4914423,Q12M3,55
4914423,Q15M1,62
4914423,Q15M2,63
4914423,Q15M3,64
4914923,Q1,20
4914923,Q5M1,32
4914923,Q5M2,33
4914923,Q5M3,34
4914923,Q7M1,38
4914923,Q7M2,39
4914923,Q7M3,40
4914923,Q8M1,41
4914923,Q8M2,42
4914923,Q8M3,43
4914923,Q9M1,44
4914923,Q9M2,45
4914923,Q9M3,46
4914923,Q10M1,47
4914923,Q10M2,48
4914923,Q10M3,49
4914923,Q11M1,50
4914923,Q11M2,51
4914923,Q11M3,52
4914923,Q12M1,53
4914923,Q12M2,54
4914923,Q12M3,55
4914923,Q13M1,56
4914923,Q13M2,57
4914923,Q13M3,58
4914923,Q14M1,59
4914923,Q14M2,60
4914923,Q14M3,61
4914923,Q15M1,62
4914923,Q15M2,63
4914923,Q15M3,64
4914923,Q16M1,65
4914923,Q16M2,66
4914923,Q16M3,67
4914923,Q17M1,68
4914923,Q17M2,69
4914923,Q17M3,70
4915148,Q2M2,24
4917596,Q13M1,56
4917596,Q13M2,57
4917596,Q13M3,58
4918309,Q15M1,62
4918309,Q15M2,63
4918309,Q15M3,64
4919560,Q15M1,62
4919560,Q15M3,64
4920125,Q5M1,32
4920125,Q5M2,33
4920125,Q5M3,34
4920125,Q6M1,35
4920125,Q6M2,36
4920125,Q6M3,37
4920670,Q3M2,27
4921184,Q3M2,27
4921578,Q3M1,26
4928203,Q4M1,29
4930560,Q2M1,23
4931073,Q4M1,29
4931073,Q9M1,44
4931073,Q9M2,45
4931073,Q9M3,46
4931363,Q2M2,24
4931390,Q1,20
4931390,Q5M1,32
4931390,Q5M2,33
4931390,Q5M3,34
4931390,Q9M1,44
4931390,Q9M3,46
4931743,Q4M1,29
4932282,Q1,20
4932442,Q16M1,65
4932442,Q16M2,66
4932442,Q16M3,67
4932442,Q17M1,68
4932442,Q17M2,69
4932442,Q17M3,70
4934103,Q1,20
4934192,Q4M2,30
4934550,Q3M1,26
4935189,Q4M1,29
4936244,Q3M2,27
4936404,Q2M2,24
4936404,Q9M1,44
4936404,Q9M2,45
4936404,Q9M3,46
4936727,Q4M1,29
4937140,Q2M1,23
4937140,Q8M1,41
4937140,Q8M2,42
4937140,Q8M3,43
4937359,Q1,20
4937359,Q5M1,32
4937359,Q5M2,33
4937359,Q5M3,34
4937359,Q9M1,44
4937359,Q9M2,45
4937359,Q9M3,46
4937546,Q4M1,29
4937861,Q5M1,32
4937861,Q5M2,33
4937861,Q5M3,34
4937861,Q8M1,41
4937861,Q8M2,42
4937861,Q8M3,43
4937861,Q9M1,44
4937861,Q9M2,45
4937861,Q9M3,46
4937861,Q12M1,53
4937861,Q12M2,54
4937861,Q12M3,55
4937861,Q13M1,56
4937861,Q13M2,57
4937861,Q13M3,58
4937861,Q16M1,65
4937861,Q16M2,66
4937861,Q16M3,67
4937861,Q17M1,68
4937861,Q17M2,69
4937861,Q17M3,70
4940574,Q4M3,31
4945266,Q4M3,31
4945588,Q15M1,62
4945588,Q15M2,63
4945588,Q15M3,64
4947848,Q3M3,28
4949194,Q1,20
4950519,Q4M3,31
4950557,Q4M3,31
4989879,Q1,20
4989900,Q3M3,28
4995049,Q3M1,26
4996722,Q2M2,24
5000454,Q3M2,27
5005618,Q4M1,29
5007286,Q4M2,30
5009189,Q9M1,44
5009189,Q9M2,45
5009189,Q9M3,46
5015454,Q1,20
5015913,Q5M3,34
5018367,Q3M1,26
5018442,Q3M3,28
5020319,Q8M1,41
5021689,Q1,20
5021732,Q15M1,62
5021732,Q15M2,63
5021732,Q15M3,64
5021737,Q4M1,29
5022573,Q3M1,26
5023548,Q8M1,41
5023548,Q8M2,42
5023548,Q8M3,43
5023548,Q9M1,44
5023548,Q9M2,45
5023548,Q9M3,46
5023822,Q2M3,25
5023822,Q5M1,32
5023822,Q5M2,33
5023822,Q5M3,34
5023822,Q7M1,38
5023822,Q7M2,39
5023822,Q7M3,40
5023822,Q8M1,41
5023822,Q8M2,42
5023822,Q8M3,43
5023822,Q9M1,44
5023822,Q9M2,45
5023822,Q9M3,46
5023822,Q11M1,50
5023822,Q11M2,51
5023822,Q11M3,52
5023822,Q12M1,53
5023822,Q12M2,54
5023822,Q12M3,55
5023822,Q13M1,56
5023822,Q13M2,57
5023822,Q13M3,58
5023822,Q15M1,62
5023822,Q15M2,63
5023822,Q15M3,64
5023822,Q16M1,65
5023822,Q16M2,66
5023822,Q16M3,67
5023822,Q17M1,68
5023822,Q17M2,69
5023822,Q17M3,70
5023849,Q5M1,32
5023849,Q5M2,33
5023849,Q5M3,34
5023849,Q9M1,44
5023849,Q9M2,45
5023849,Q9M3,46
5023890,Q2M2,24
5023890,Q5M1,32
5023890,Q5M2,33
5023890,Q5M3,34
5023890,Q9M1,44
5023890,Q9M2,45
5023890,Q9M3,46
5023948,Q12M2,54
5024149,Q9M1,44
5024149,Q9M2,45
5024149,Q9M3,46
5024150,Q1,20
5024150,Q9M1,44
5024150,Q9M2,45
5024150,Q9M3,46
5024292,Q12M3,55
5024365,Q1,20
5024372,Q3M2,27
5024450,Q15M3,64
5024454,Q1,20
5024454,Q9M1,44
5024454,Q9M2,45
5024454,Q9M3,46
5024455,Q1,20
5024497,Q4M2,30
5024531,Q3M2,27
5024557,Q8M1,41
5024557,Q8M3,43
5024557,Q9M1,44
5024557,Q9M2,45
5024557,Q9M3,46
5024870,Q3M2,27
5025675,Q2M2,24
5025769,Q2M1,23
5025769,Q8M1,41
5025769,Q8M2,42
5025769,Q8M3,43
5025769,Q12M1,53
5025769,Q12M2,54
5025769,Q12M3,55
5025769,Q16M1,65
5025769,Q16M2,66
5025769,Q16M3,67
5031857,Q10M1,47
5031857,Q10M2,48
5031857,Q10M3,49
5031857,Q12M1,53
5031857,Q12M2,54
5031857,Q12M3,55
5031857,Q14M1,59
5031857,Q14M2,60
5031857,Q14M3,61
5031857,Q16M1,65
5031857,Q16M2,66
5031857,Q16M3,67
5034333,Q3M2,27
5034333,Q12M1,53
5034333,Q12M2,54
5034333,Q12M3,55
5038228,Q4M3,31
5042210,Q13M1,56
5042210,Q13M2,57
5042210,Q13M3,58
5042210,Q14M1,59
5042210,Q14M2,60
5042210,Q14M3,61
5042210,Q15M1,62
5042210,Q15M2,63
5042210,Q15M3,64
5042210,Q17M1,68
5042210,Q17M2,69
5042210,Q17M3,70
5079951,Q4M1,29
5080636,Q15M1,62
5080636,Q15M2,63
5080636,Q15M3,64
5084942,Q5M1,32
5084942,Q5M2,33
5084942,Q5M3,34
5084942,Q6M1,35
5084942,Q6M2,36
5084942,Q6M3,37
5084942,Q9M1,44
5084942,Q9M2,45
5084942,Q9M3,46
5084942,Q10M1,47
5084942,Q10M2,48
5084942,Q10M3,49
5084942,Q13M1,56
5084942,Q13M2,57
5084942,Q13M3,58
5084942,Q14M1,59
5084942,Q14M2,60
5084942,Q14M3,61
5088308,Q2M3,25
5088536,Q6M1,35
5088536,Q6M2,36
5088536,Q6M3,37
5088536,Q7M1,38
5088536,Q14M1,59
5088536,Q14M2,60
5088536,Q14M3,61
5088536,Q15M1,62
5088536,Q15M2,63
5088536,Q15M3,64
5090690,Q8M1,41
5090937,Q1,20
5091104,Q4M1,29
5091897,Q2M3,25
5094301,Q3M2,27
5094751,Q3M1,26
5094751,Q3M2,27
5094751,Q3M3,28
5094751,Q7M1,38
5094751,Q7M2,39
5094751,Q7M3,40
5094751,Q11M1,50
5094751,Q11M2,51
5094751,Q11M3,52
5094751,Q13M2,57
5094751,Q15M1,62
5094751,Q15M2,63
5094751,Q15M3,64
5095850,Q1,20
5098483,Q2M2,24
5104731,Q2M3,25
5105070,Q2M1,23
5105754,Q2M3,25
5106287,Q2M2,24
5106376,Q3M3,28
5108214,Q11M1,50
5108214,Q11M2,51
5108214,Q11M3,52
5108214,Q15M1,62
5108214,Q15M2,63
5108214,Q15M3,64
5108214,Q16M1,65
5108214,Q16M2,66
5108214,Q16M3,67
5108214,Q17M1,68
5108214,Q17M2,69
5108214,Q17M3,70
5111525,Q4M2,30
5111525,Q5M1,32
5111525,Q5M2,33
5111525,Q5M3,34
5111525,Q9M1,44
5111525,Q9M2,45
5111525,Q9M3,46
5111849,Q3M3,28
5112104,Q5M1,32
5112104,Q5M2,33
5112104,Q5M3,34
5112104,Q9M1,44
5112104,Q9M2,45
5112104,Q9M3,46
5112104,Q12M3,55
5112104,Q13M1,56
5112104,Q13M2,57
5112104,Q13M3,58
5112104,Q17M1,68
5112104,Q17M2,69
5112104,Q17M3,70
5112409,Q7M1,38
5112409,Q7M2,39
5112409,Q7M3,40
5112409,Q8M1,41
5112409,Q8M2,42
5112409,Q8M3,43
5112409,Q9M2,45
5112409,Q9M3,46
5112409,Q11M1,50
5112409,Q11M3,52
5112468,Q4M1,29
5112585,Q4M2,30
5112585,Q8M1,41
5112585,Q8M3,43
5112749,Q9M2,45
5112910,Q9M1,44
5112910,Q9M2,45
5112910,Q9M3,46
5112932,Q1,20
5112932,Q9M3,46
5113053,Q12M1,53
5113058,Q2M1,23
5113123,Q4M1,29
5113261,Q1,20
5113261,Q9M1,44
5113261,Q9M2,45
5113261,Q9M3,46
